input,p0,p1,p2,p3,p4,p5,p6,p7,p8,objective,elapsed_sec
100000,192,100,#pragma clang loop unrolling full,#pragma omp parallel for,4,64,200,explicit,cores,0.129955,2504.0098490715027
100000,256,100, , ,96,256,200,scatter,threads,0.14483000000000001,2520.5946509838104
100000,192,100,#pragma clang loop unrolling full, ,16,2,128,compact,cores,0.125075,2536.9025242328644
100000,32,2000, ,#pragma omp parallel for,4,96,80,explicit,sockets,0.12678,2553.742063999176
100000,128,100, ,#pragma omp parallel for,256,128,160,explicit,threads,0.13056,2570.706556081772
100000,32,2000, ,#pragma omp parallel for,8,128,64,explicit,sockets,0.126095,2588.110357761383
100000,4,2000,#pragma clang loop unrolling full,#pragma omp parallel for,2,2,20,compact,cores,0.60172,2606.1144967079163
100000,96,100,#pragma clang loop unrolling full, ,2,256,10,compact,threads,0.11456,2622.933991909027
100000,32,100,#pragma clang loop unrolling full, ,16,2,160,balanced,sockets,0.09348999999999999,2639.394359111786
100000,128,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,8,40,compact,cores,0.12351000000000001,2656.2389075756073
100000,32,100,#pragma clang loop unrolling full, ,64,2,80,balanced,sockets,0.09382499999999999,2673.018430709839
100000,48,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,2,10,explicit,cores,0.11263999999999999,2690.014230489731
100000,32,100,#pragma clang loop unrolling full, ,16,256,10,disabled,cores,0.09294,2706.6503558158875
100000,32,100,#pragma clang loop unrolling full, ,8,64,20,explicit,cores,0.0942,2723.3620800971985
100000,32,100,#pragma clang loop unrolling full, ,16,64,160,none,threads,0.093745,2740.1984820365906
100000,128,100,#pragma clang loop unrolling full, ,256,16,200,balanced,cores,0.11892,2756.906242132187
100000,128,100, , ,8,16,160,scatter,cores,0.119815,2773.5896611213684
100000,192,100,#pragma clang loop unrolling full,#pragma omp parallel for,4,128,200,compact,threads,0.12753,2790.5301427841187
100000,128,200,#pragma clang loop unrolling full, ,256,64,160,compact,sockets,0.13017,2807.3745992183685
100000,32,100,#pragma clang loop unrolling full, ,64,32,80,scatter,threads,0.09803500000000001,2824.182138442993
100000,192,100, ,#pragma omp parallel for,16,4,200,scatter,threads,0.14195000000000002,2841.4513368606567
100000,32,100,#pragma clang loop unrolling full, ,128,96,64,compact,sockets,0.09887,2858.2902183532715
100000,8,1000, , ,2,256,160,disabled,threads,0.25821000000000005,2875.2745275497437
100000,8,400, , ,4,256,64,none,threads,0.25095500000000004,2891.9461455345154
100000,32,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,128,160,scatter,sockets,0.09751499999999999,2909.214387655258
100000,64,100,#pragma clang loop unrolling full, ,32,16,160,disabled,sockets,0.11626500000000001,2925.950030565262
100000,192,100,#pragma clang loop unrolling full,#pragma omp parallel for,8,96,20,compact,threads,0.12469999999999999,2943.462777376175
100000,192,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,256,160,compact,cores,0.13552999999999998,2960.6500236988068
100000,32,100, , ,256,128,200,balanced,cores,0.09295,2977.8023443222046
100000,96,100,#pragma clang loop unrolling full, ,128,4,20,scatter,sockets,0.12032000000000001,2994.7098841667175
100000,96,100, ,#pragma omp parallel for,64,256,80,scatter,sockets,0.11427000000000001,3011.9785809516907
100000,32,800,#pragma clang loop unrolling full, ,256,2,10,disabled,threads,0.101865,3029.0261054039
100000,32,1600,#pragma clang loop unrolling full, ,256,2,10,explicit,cores,0.100155,3045.9624099731445
100000,32,400,#pragma clang loop unrolling full, ,8,2,10,scatter,sockets,0.12593,3062.8220024108887
100000,48,400, ,#pragma omp parallel for,4,2,64,explicit,cores,0.13605,3080.038489818573
