p1,p2,p3,p4,p5,t0,objective,elapsed_sec
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,20,256,2000,7.5533755,4726.877196073532
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,100,2000,7.2110995,4765.470462560654
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,4,8,2000,7.578333,4802.710510492325
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,32,2000,6.77417,4838.551816701889
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,2048,64,2000,7.067017,4875.586849689484
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,4,4,2000,7.5513315,4912.727824211121
 , ,4,4,4,2000,7.5819135,4950.079119443893
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,80,2000,7.177586,4987.00631070137
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,100,256,2000,7.5517555,5023.059469938278
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,20,2000,6.524572,5059.691543579102
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,32,4,2000,7.553624,5095.527487277985
 , ,128,128,4,2000,7.566967,5132.734597682953
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,20,2000,6.5426874999999995,5167.615548372269
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,20,2000,7.5493375,5204.706586360931
#pragma clang loop(i1) pack array(A) allocate(malloc), ,4,128,256,2000,7.55207,5240.426493644714
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,20,8,2000,7.5624795,5277.590575456619
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,128,2000,7.409094,5316.774531841278
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,2048,128,2000,7.324787499999999,5354.189443588257
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,4,2000,6.428058500000001,5388.798633098602
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,4,128,2000,7.6012765,5426.272273302078
#pragma clang loop(i1) pack array(A) allocate(malloc), ,100,2048,128,2000,7.400094,5464.827297449112
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,4,256,2000,7.6598535,5500.526586294174
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,16,2000,6.6114265,5535.319845199585
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,2048,256,2000,7.561733,5574.614458560944
 , ,128,4,100,2000,7.627255,5610.421838760376
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,50,2000,7.063428,5646.64753985405
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,2048,4,2000,6.355207,5682.887414693832
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,128,4,2000,7.648881,5719.8910121917725
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,4,16,2000,7.6483365,5755.7277302742
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,4,100,2000,7.6434655,5792.184201955795
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,80,256,2000,7.671072499999999,5829.414433479309
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,50,256,2000,7.642658,5865.237079143524
 , ,4,4,256,2000,7.672598,5902.823588132858
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,256,2000,7.628952,5939.830445289612
 , ,8,4,256,2000,7.6688675,5975.626313209534
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,4,256,2000,7.645291500000001,6011.5380828380585
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,4,128,2000,7.6397305,6048.819586277008
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,2048,4,2000,6.3355385,6084.48734664917
