input,p0,p1,p2,p3,p4,p5,p6,p7,objective,elapsed_sec
10000000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,64,sockets,explicit,21.690885,14646.992114067078
10000000,2,200,#pragma clang loop unrolling full,#pragma omp parallel for,32,64,cores,balanced,21.6184,14750.118874549866
10000000,5,200, , ,4,128,cores,explicit,21.671445,14850.452959537506
10000000,2,128,#pragma clang loop unrolling full,#pragma omp parallel for,96,128,cores,balanced,21.560435,14955.697761058807
10000000,8,200,#pragma clang loop unrolling full, ,16,64,cores,compact,21.543075,15051.225025892258
10000000,8,160, , ,96,2,sockets,compact,21.65231,15150.9780626297
10000000,2,200, ,#pragma omp parallel for,8,96,cores,none,21.58959,15259.61726474762
10000000,2,200, , ,256,16,sockets,disabled,21.644354999999997,15369.123636722565
10000000,2,40, , ,4,128,threads,compact,21.71944,15463.190118551254
10000000,2,160,#pragma clang loop unrolling full,#pragma omp parallel for,32,96,sockets,compact,21.586570000000002,15564.616934537888
10000000,3,200, ,#pragma omp parallel for,4,8,cores,scatter,21.58551,15677.476197004318
10000000,5,200, ,#pragma omp parallel for,64,96,cores,compact,21.574215000000002,15782.07295203209
10000000,2,160,#pragma clang loop unrolling full,#pragma omp parallel for,4,32,cores,scatter,21.61514,15905.755196094513
10000000,2,200,#pragma clang loop unrolling full,#pragma omp parallel for,2,128,sockets,compact,21.64208,16017.960340499878
10000000,4,200, ,#pragma omp parallel for,16,64,cores,compact,21.646185,16128.339717388153
10000000,2,200, ,#pragma omp parallel for,2,128,threads,explicit,21.613245,16235.679476737976
10000000,2,200, ,#pragma omp parallel for,32,64,cores,scatter,21.550530000000002,16348.586047410965
10000000,2,200, ,#pragma omp parallel for,2,32,threads,scatter,21.67505,16465.843106508255
10000000,3,10,#pragma clang loop unrolling full, ,128,2,cores,compact,22.011895000000003,16566.333604335785
10000000,2,128,#pragma clang loop unrolling full,#pragma omp parallel for,256,128,threads,balanced,21.607765,16678.892037391663
10000000,5,200, ,#pragma omp parallel for,32,256,sockets,explicit,21.530124999999998,16781.435990333557
10000000,5,200, , ,128,16,cores,explicit,21.667830000000002,16880.561985492706
10000000,2,128,#pragma clang loop unrolling full, ,128,96,sockets,disabled,21.574965,16985.783085346222
10000000,3,10,#pragma clang loop unrolling full,#pragma omp parallel for,8,2,cores,explicit,21.992435,17084.12285757065
10000000,2,200, ,#pragma omp parallel for,256,8,sockets,compact,21.665585,17188.85239672661
10000000,8,80, , ,96,16,cores,none,21.6682,17286.843393087387
10000000,3,200,#pragma clang loop unrolling full, ,128,128,cores,disabled,21.624785000000003,17414.26762008667
10000000,3,200, , ,256,4,sockets,disabled,21.586635,17519.134214878082
10000000,2,200, ,#pragma omp parallel for,32,2,cores,compact,21.57723,17625.33145880699
10000000,8,20, ,#pragma omp parallel for,256,8,cores,compact,21.75525,17726.47878241539
10000000,3,200,#pragma clang loop unrolling full, ,128,256,cores,scatter,21.69551,17852.365689992905
10000000,2,160,#pragma clang loop unrolling full,#pragma omp parallel for,96,96,sockets,balanced,21.56524,17956.277253627777
