input,p0,p1,p2,p3,p4,p5,p6,p7,objective,elapsed_sec
500000,2,128,#pragma clang loop unrolling full, ,96,128,threads,scatter,1.0738349999999999,4007.3206276893616
500000,2,200, ,#pragma omp parallel for,8,32,sockets,compact,1.074995,4046.4747591018677
500000,2,200, , ,8,8,threads,compact,1.07139,4086.0678539276123
500000,3,100, , ,128,2,cores,disabled,1.07634,4123.221103429794
500000,8,10, , ,2,2,sockets,explicit,1.117525,4166.746534585953
500000,8,10,#pragma clang loop unrolling full, ,2,32,threads,compact,1.1123699999999999,4200.282254457474
500000,4,200, , ,4,4,cores,balanced,1.077825,4231.970361709595
500000,3,200,#pragma clang loop unrolling full,#pragma omp parallel for,4,64,cores,scatter,1.07672,4277.905369520187
500000,2,200, ,#pragma omp parallel for,4,128,cores,explicit,1.0766499999999999,4320.437307357788
500000,2,200, , ,2,96,sockets,compact,1.072225,4365.914978504181
500000,2,40,#pragma clang loop unrolling full, ,4,4,threads,compact,1.072425,4406.993443012238
500000,3,64,#pragma clang loop unrolling full,#pragma omp parallel for,8,16,threads,compact,1.077925,4445.402052640915
500000,2,100, , ,2,2,sockets,explicit,1.07463,4490.162609100342
500000,2,128, , ,2,64,cores,scatter,1.0746850000000001,4527.726126670837
