p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,4,100,40,0.0094465,1815.41681432724
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,4,100,40,0.0376195,1827.8250739574432
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,4,256,100,40,0.0062,1839.029312133789
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,2048,256,100,40,0.005834,1851.0402145385744
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,128,256,100,40,0.0096405,1863.1935365200045
 , , ,4,4,80,100,40,0.0057955,1874.297349691391
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,64,256,100,40,0.0098625,1885.98899269104
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,32,256,100,40,0.0115485,1899.657424211502
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,8,64,256,100,40,0.009569,1912.9498226642609
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,50,100,40,0.0079135,1924.2553944587708
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,50,256,100,40,0.009697,1935.8908784389496
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,20,256,100,40,0.010352,1947.930609703064
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,64,256,100,40,0.0104029999999999,1959.4537692070007
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,100,50,100,40,0.0080635,1972.422743320465
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,8,256,100,40,0.0059205,1985.8291223049164
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,128,50,100,40,0.0083974999999999,1998.6459414958952
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,128,50,100,40,0.0099575,2011.6490557193756
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,128,100,40,0.0056775,2024.2373836040497
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,32,128,100,40,0.0058355,2035.5089838504791
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,8,256,100,40,0.005797,2047.76074051857
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,20,256,100,40,0.0056855,2059.0412814617157
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,32,256,100,40,0.0061259999999999,2071.065542459488
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,16,128,100,40,0.0057855,2083.0546169281006
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,50,256,100,40,0.0055925,2094.277435541153
