p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,256,500,120,1.551241,2896.2437415122986
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,32,256,500,120,1.423141,2912.4156787395477
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,256,500,120,1.531992,2928.123832464218
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,80,256,500,120,1.4753665,2944.007602453232
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,16,256,500,120,1.431045,2959.160341024399
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,16,256,500,120,1.733478,2975.3217701911926
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,50,256,500,120,1.53445,2991.211881875992
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,50,4,500,120,3.6361725,3014.328259944916
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,64,100,500,120,3.2992375000000003,3038.115832567215
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,128,100,500,120,2.9097685,3059.6514132022858
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,16,256,500,120,2.1596875,3078.0121324062347
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,128,256,500,120,2.112913,3095.731434345246
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,100,80,256,500,120,2.1044219999999996,3114.287747144699
