input,p0,p1,p2,p3,p4,p5,p6,objective,elapsed_sec
1500000000,48,cores,spread, ,simd,"schedule(static,1)",static,13.508535,7404.512060403824
1500000000,96,sockets,close, , ,"schedule(static,1)",dynamic,13.433685,7454.207090854645
1500000000,256,sockets,close, , ,"schedule(static,1)",static,13.427265,7503.807457923889
1500000000,256,cores,spread, ,simd,"schedule(static,1)",static,13.45279,7553.703486442566
1500000000,4,cores,close,#pragma omp parallel for,simd,"schedule(static,1)",static,13.6374,7604.083085298538
1500000000,8,cores,master, , ,"schedule(static,1)",dynamic,13.420895,7653.591835260391
1500000000,2,sockets,close, ,simd, ,dynamic,13.4389,7703.222805023193
1500000000,2,sockets,master, ,simd, ,static,13.417155000000001,7753.010283708572
1500000000,2,sockets,master, ,simd,"schedule(static,2)",static,14.21442,7804.9651222229
1500000000,2,sockets,close, ,simd, ,static,13.502690000000001,7854.787142276764
1500000000,2,sockets,spread, , ,"schedule(static,1)",static,13.420179999999998,7904.350643634796
1500000000,4,cores,master, , ,"schedule(static,1)",static,13.434105,7954.738590955734
1500000000,2,sockets,master, , , ,static,13.442195,8004.530713796616
1500000000,128,cores,close,#pragma omp parallel for, ,"schedule(static,1)",static,13.60737,8055.043046712875
1500000000,2,threads,close, , , ,static,13.419550000000001,8104.860581159592
1500000000,4,threads,spread, , , ,static,13.455665,8154.614066123962
1500000000,2,cores,close, , , ,static,13.44577,8204.143973112106
1500000000,2,sockets,close, , ,"schedule(static,1)",static,13.41178,8253.753915548325
1500000000,96,cores,close,#pragma omp parallel for, ,"schedule(static,1)",dynamic,13.57357,8304.068271875381
1500000000,32,cores,close,#pragma omp parallel for, ,"schedule(static,1)",dynamic,13.595655,8354.441635847092
1500000000,16,cores,spread,#pragma omp parallel for, ,"schedule(static,1)",static,13.613755000000001,8404.785405158997
1500000000,192,cores,close,#pragma omp parallel for,simd,"schedule(static,1)",dynamic,13.671175000000002,8455.372642993927
1500000000,4,cores,master, ,simd,"schedule(static,1)",dynamic,13.42992,8505.1388733387
1500000000,16,cores,close,#pragma omp parallel for,simd,"schedule(static,1)",dynamic,13.596084999999999,8555.254919528961
1500000000,192,cores,close,#pragma omp parallel for,simd,"schedule(static,1)",static,13.614955,8606.06561923027
1500000000,4,sockets,master,#pragma omp parallel for,simd, ,static,13.564395000000001,8656.296010494232
1500000000,256,cores,close, ,simd, ,dynamic,13.426445000000001,8705.662981987
1500000000,4,cores,close,#pragma omp parallel for, , ,static,13.711955,8756.022991418839
1500000000,48,cores,close,#pragma omp parallel for, ,"schedule(static,1)",dynamic,13.650065,8806.456913471222
1500000000,32,cores,master, , ,"schedule(static,1)",static,13.446885000000002,8855.84083533287
1500000000,256,cores,close,#pragma omp parallel for,simd,"schedule(static,1)",static,13.61157,8906.379587888718
1500000000,2,cores,close, ,simd, ,dynamic,13.422615,8956.31393814087
1500000000,8,cores,master, , ,"schedule(static,1)",static,13.465345,9005.69877910614
1500000000,4,sockets,master,#pragma omp parallel for, ,"schedule(static,1)",dynamic,13.67046,9056.02590417862
1500000000,4,sockets,spread, , ,"schedule(static,1)",static,13.43839,9105.478731632233
1500000000,256,cores,master,#pragma omp parallel for, , ,dynamic,13.61,9156.381191253662
1500000000,2,sockets,close,#pragma omp parallel for, ,"schedule(static,1)",static,13.63785,9206.542627334595
1500000000,8,cores,close, ,simd, ,static,13.47851,9256.242424964905
1500000000,2,cores,close, ,simd, ,static,13.427425,9305.878407478333
1500000000,4,threads,close, ,simd, ,static,13.154365,9354.9996342659
1500000000,4,threads,close, , , ,static,13.43951,9404.650257587433
1500000000,8,cores,close, , , ,static,13.446670000000001,9454.25555562973
1500000000,2,cores,spread, ,simd, ,static,13.419645,9504.076704263687
1500000000,2,threads,close, ,simd, ,static,13.408675,9553.698199272156
1500000000,8,cores,close, , ,"schedule(static,1)",dynamic,13.413644999999999,9603.304162740707
1500000000,256,cores,close,#pragma omp parallel for,simd,"schedule(static,1)",dynamic,13.71555,9654.739960670471
1500000000,16,cores,master, , ,"schedule(static,1)",dynamic,13.50433,9704.472101926804
1500000000,2,sockets,close, ,simd,"schedule(static,1)",dynamic,13.443290000000001,9754.277830839157
1500000000,192,sockets,close,#pragma omp parallel for, ,"schedule(static,1)",dynamic,13.596965,9805.149916172028
1500000000,8,threads,master, , ,"schedule(static,1)",dynamic,13.444345,9855.059791326523
1500000000,4,threads,spread, , ,"schedule(static,1)",dynamic,13.415600000000001,9904.768208265305
