input,p0,p1,p2,p3,p4,p5,p6,p7,objective,elapsed_sec
100000,2,10,#pragma clang loop unrolling full, ,2,64,cores,compact,0.2649,2183.7134761810303
100000,64,20, , ,32,4,cores,compact,0.37912,2201.7580859661102
100000,64,40, ,#pragma omp parallel for,256,2,sockets,none,0.354995,2221.0984909534454
100000,64,40,#pragma clang loop unrolling full,#pragma omp parallel for,8,128,cores,balanced,0.35848,2240.4243218898773
100000,192,10,#pragma clang loop unrolling full, ,256,2,cores,none,0.89661,2260.587337255478
100000,96,80, , ,256,2,cores,scatter,0.43696,2279.2330100536346
100000,64,200,#pragma clang loop unrolling full, ,32,96,cores,disabled,0.35597,2297.3639254570007
100000,64,100, , ,4,32,sockets,disabled,0.33724,2315.7131695747375
100000,48,200, ,#pragma omp parallel for,2,2,sockets,balanced,0.32621500000000003,2334.5870921611786
100000,48,200, , ,96,2,sockets,scatter,0.31974,2352.7579097747803
100000,2,20, , ,4,64,threads,balanced,0.26025,2370.226954936981
100000,256,40,#pragma clang loop unrolling full, ,256,128,sockets,explicit,0.91406,2390.6504073143005
100000,64,10, , ,256,2,cores,scatter,0.38534,2408.5694501399994
100000,16,10,#pragma clang loop unrolling full,#pragma omp parallel for,128,256,threads,none,0.285275,2426.890659570694
100000,2,10, ,#pragma omp parallel for,256,2,sockets,compact,0.2673,2444.5907049179077
100000,48,100, , ,128,16,threads,explicit,0.315,2462.5417070388794
100000,48,10, ,#pragma omp parallel for,256,128,sockets,balanced,0.29230999999999996,2481.2355585098267
100000,128,200, , ,4,256,cores,balanced,0.667185,2500.681282520294
100000,128,10, , ,16,2,cores,scatter,0.43578,2519.588711977005
100000,128,160,#pragma clang loop unrolling full,#pragma omp parallel for,16,256,cores,compact,0.89927,2541.2560918331146
100000,128,128, ,#pragma omp parallel for,128,2,threads,explicit,0.48743,2561.8380320072174
100000,64,10, ,#pragma omp parallel for,96,2,sockets,none,0.37715,2581.262871026993
100000,192,40,#pragma clang loop unrolling full, ,2,256,cores,none,0.6818500000000001,2600.7930376529694
100000,8,200,#pragma clang loop unrolling full, ,256,2,cores,explicit,0.272875,2618.321482896805
100000,2,10,#pragma clang loop unrolling full,#pragma omp parallel for,8,4,sockets,none,0.34456,2636.1187551021576
100000,256,10,#pragma clang loop unrolling full,#pragma omp parallel for,64,256,threads,none,0.997645,2659.622241973877
100000,192,40, , ,64,256,sockets,compact,0.958445,2679.6773734092712
100000,96,64, ,#pragma omp parallel for,2,128,threads,none,0.405625,2699.434958934784
100000,48,64, ,#pragma omp parallel for,16,96,cores,disabled,0.30422,2718.212998867035
100000,48,80, ,#pragma omp parallel for,8,128,cores,explicit,0.31079,2736.712746620178
100000,256,200, , ,4,32,threads,balanced,1.844395,2759.1207513809204
100000,256,200, , ,16,4,cores,disabled,1.406455,2780.4027156829834
100000,2,128,#pragma clang loop unrolling full, ,8,8,cores,none,0.25965,2797.972279548645
100000,16,10, ,#pragma omp parallel for,2,8,threads,balanced,0.288105,2816.464717388153
100000,16,10, ,#pragma omp parallel for,2,96,sockets,scatter,0.28604,2834.7642521858215
100000,8,200,#pragma clang loop unrolling full, ,2,32,cores,compact,0.26815500000000003,2852.527809381485
100000,2,200, ,#pragma omp parallel for,2,2,sockets,balanced,0.261625,2870.2253811359406
100000,64,10, ,#pragma omp parallel for,2,128,sockets,compact,0.381865,2889.7606477737427
100000,2,200, , ,2,256,sockets,scatter,0.259,2907.4814097881317
