input,p0,p1,p2,p3,p4,p5,p6,p7,p8,objective,elapsed_sec
5000000,8,2000, ,#pragma omp parallel for,2,16,200,balanced,sockets,11.49844,10058.381170511246
5000000,8,100, , ,256,256,10,balanced,cores,11.470144999999999,10108.68386721611
5000000,8,1280, ,#pragma omp parallel for,2,32,160,explicit,threads,11.1746,10159.243114471436
5000000,8,2000, , ,8,16,10,scatter,sockets,11.24568,10209.218823432922
5000000,8,200,#pragma clang loop unrolling full,#pragma omp parallel for,96,256,64,none,sockets,11.17014,10259.515843153
5000000,8,200,#pragma clang loop unrolling full,#pragma omp parallel for,2,8,64,none,threads,11.198385,10310.046056509018
5000000,8,100, ,#pragma omp parallel for,2,128,64,none,cores,11.107880000000002,10360.772465467453
5000000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,8,64,100,none,cores,11.165555,10410.847697734833
5000000,8,1600,#pragma clang loop unrolling full,#pragma omp parallel for,8,96,40,none,cores,11.133265000000002,10461.615100383759
5000000,8,1280, , ,2,64,20,balanced,threads,11.410575,10512.211096048355
5000000,8,400, ,#pragma omp parallel for,4,256,80,none,cores,11.183634999999999,10562.799188375473
5000000,8,800,#pragma clang loop unrolling full, ,2,128,160,none,cores,11.232735,10612.980729103088
5000000,8,400,#pragma clang loop unrolling full,#pragma omp parallel for,2,96,80,none,cores,11.07348,10664.053305149078
5000000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,16,96,160,none,threads,11.55073,10715.414996862411
5000000,8,800,#pragma clang loop unrolling full,#pragma omp parallel for,2,64,64,balanced,cores,11.350684999999999,10767.74596619606
5000000,8,800,#pragma clang loop unrolling full,#pragma omp parallel for,4,4,200,none,sockets,11.059004999999999,10818.058245182037
5000000,8,800,#pragma clang loop unrolling full,#pragma omp parallel for,8,4,128,none,threads,11.161069999999999,10868.888630390167
5000000,8,200,#pragma clang loop unrolling full,#pragma omp parallel for,4,32,64,none,cores,11.14107,10919.218377113342
5000000,8,2000,#pragma clang loop unrolling full, ,32,4,80,disabled,sockets,11.145395,10969.966242074966
5000000,8,1600,#pragma clang loop unrolling full, ,128,128,160,disabled,threads,11.160605,11020.85903954506
5000000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,2,256,100,none,cores,11.048565,11072.543971061707
5000000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,256,20,explicit,threads,11.094735,11123.533860206604
5000000,8,400, ,#pragma omp parallel for,2,96,10,scatter,sockets,11.25383,11175.29300737381
5000000,8,200,#pragma clang loop unrolling full, ,64,256,160,none,threads,11.37661,11225.961908340454
5000000,7,100,#pragma clang loop unrolling full, ,16,16,200,explicit,threads,13.40107,11283.38027381897
