input,p0,p1,p2,p3,p4,p5,p6,p7,objective,elapsed_sec
5000000,128,200, , ,96,128,sockets,compact,1.777345,3726.6414563655853
5000000,48,200,#pragma clang loop unrolling full, ,32,256,cores,none,1.753725,3749.5544464588165
5000000,32,20, ,#pragma omp parallel for,128,2,cores,none,1.646375,3772.173811197281
5000000,32,200,#pragma clang loop unrolling full, ,96,2,cores,disabled,1.6323949999999998,3794.926518678665
5000000,48,10, , ,96,16,cores,explicit,1.772605,3818.0904064178467
5000000,128,10,#pragma clang loop unrolling full, ,32,256,cores,explicit,1.79281,3841.1297929286957
5000000,96,200,#pragma clang loop unrolling full, ,16,4,cores,compact,1.751255,3864.4424571990967
5000000,32,10,#pragma clang loop unrolling full,#pragma omp parallel for,96,2,sockets,explicit,1.647525,3886.9144949913025
5000000,16,128, , ,2,256,sockets,explicit,1.66242,3909.73446893692
5000000,32,80,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,cores,compact,1.72383,3932.642011642456
5000000,48,20,#pragma clang loop unrolling full, ,2,64,cores,compact,1.790885,3955.693793773651
5000000,96,200, ,#pragma omp parallel for,128,96,threads,compact,1.76603,3978.770209789276
5000000,192,200,#pragma clang loop unrolling full, ,16,2,cores,explicit,1.7957450000000001,4001.998094558716
5000000,192,200,#pragma clang loop unrolling full, ,4,96,cores,explicit,1.79218,4025.0862379074097
5000000,256,40,#pragma clang loop unrolling full, ,4,2,threads,explicit,1.788455,4048.1181919574738
5000000,256,200,#pragma clang loop unrolling full, ,96,256,cores,compact,1.79722,4071.2414214611053
5000000,48,200,#pragma clang loop unrolling full, ,256,16,sockets,disabled,1.76192,4094.2586240768433
5000000,32,200, ,#pragma omp parallel for,2,256,cores,scatter,1.7087750000000002,4117.018004417419
5000000,32,64,#pragma clang loop unrolling full, ,2,128,sockets,balanced,1.629925,4139.798187255859
5000000,32,80,#pragma clang loop unrolling full, ,256,96,cores,balanced,1.63448,4162.714328050613
5000000,48,200, , ,32,32,cores,explicit,1.78872,4185.894360542297
5000000,32,64,#pragma clang loop unrolling full, ,256,128,cores,disabled,1.632635,4208.51815199852
5000000,32,40, ,#pragma omp parallel for,32,2,cores,explicit,1.65069,4231.117427587509
